Lx=13, Ly=13, delta=3.7, Rb=1.9, alpha=0.05, n_edge=4, delta_boundary=1.8, USE_STAR_MODULATION=False
running Lx=13, Ly=13, delta=3.7, Rb=1.9, alpha=0.05, n_edge=4, delta_boundary=1.8

Build MPO | Nsites =   169 | Nterms =      14534 | Algorithm = FastSVD | Cutoff = 1.00e-16 | Max bond dimension =    -1
 Site =    67 /   169 .. Mmpo =    58 DW = 3.10e-26 Error = 4.30e-13 NNZ =     3247 SPT = 0.0178 Tsvd = 0.002 T = 0.050
 Site =    68 /   169 .. Mmpo =    58 DW = 5.92e-17 Error = 7.70e-09 NNZ =     3303 SPT = 0.0181 Tsvd = 0.002 T = 0.050
 Site =    69 /   169 .. Mmpo =    58 DW = 6.88e-17 Error = 8.30e-09 NNZ =     3303 SPT = 0.0181 Tsvd = 0.002 T = 0.050
 Site =    70 /   169 .. Mmpo =    58 DW = 4.69e-17 Error = 6.84e-09 NNZ =     3304 SPT = 0.0178 Tsvd = 0.002 T = 0.049
 Site =    71 /   169 .. Mmpo =    58 DW = 6.32e-17 Error = 7.95e-09 NNZ =     3303 SPT = 0.0181 Tsvd = 0.002 T = 0.049
 Site =    72 /   169 .. Mmpo =    58 DW = 5.66e-17 Error = 7.52e-09 NNZ =     3301 SPT = 0.0187 Tsvd = 0.002 T = 0.049
 Site =    73 /   169 .. Mmpo =    59 DW = 5.59e-26 Error = 4.34e-13 NNZ =     3361 SPT = 0.0178 Tsvd = 0.002 T = 0.048
 Site =    74 /   169 .. Mmpo =    59 DW = 3.58e-17 Error = 5.98e-09 NNZ =     3417 SPT = 0.0184 Tsvd = 0.002 T = 0.048
 Site =    75 /   169 .. Mmpo =    59 DW = 2.28e-17 Error = 4.77e-09 NNZ =     3419 SPT = 0.0178 Tsvd = 0.002 T = 0.048
 Site =    76 /   169 .. Mmpo =    59 DW = 4.82e-17 Error = 6.95e-09 NNZ =     3419 SPT = 0.0178 Tsvd = 0.002 T = 0.047
 Site =    77 /   169 .. Mmpo =    59 DW = 2.70e-17 Error = 5.20e-09 NNZ =     3420 SPT = 0.0175 Tsvd = 0.002 T = 0.046
 Site =    78 /   169 .. Mmpo =    59 DW = 8.10e-18 Error = 2.85e-09 NNZ =     3421 SPT = 0.0172 Tsvd = 0.001 T = 0.046
 Site =    79 /   169 .. Mmpo =    59 DW = 5.21e-17 Error = 7.22e-09 NNZ =     3415 SPT = 0.0190 Tsvd = 0.002 T = 0.047
 Site =    80 /   169 .. Mmpo =    59 DW = 9.30e-17 Error = 9.64e-09 NNZ =     3420 SPT = 0.0175 Tsvd = 0.001 T = 0.046
 Site =    81 /   169 .. Mmpo =    59 DW = 6.44e-17 Error = 8.03e-09 NNZ =     3418 SPT = 0.0181 Tsvd = 0.001 T = 0.046
 Site =    82 /   169 .. Mmpo =    59 DW = 5.14e-17 Error = 7.17e-09 NNZ =     3408 SPT = 0.0210 Tsvd = 0.001 T = 0.045
